"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management  Bristol Avon - Environmental Permitting Regulations Waste East","EA_DDWSX","SG5","34879","42955","Officer Wessex","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG5","34879","42955","Advisor Devon Cornwall and Isles of Scilly","28.90","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG4","27572","33869","Advisor Wessex","2.57","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Intergrated Environment Planning","EA_DDIWP","SG7","55819","69471","Manager Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management  Dorset and Somerset - Land and Water East","EA_DDWSX","SG4","27572","33869","Environment Officer Wessex","5.97","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG3","22792","27223","Team Member Devon Cornwall and Isles of Scilly","25.51","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG5","34879","42955","Officer Wessex","3.20","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG5","34879","42955","Officer Wessex","2.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG5","34879","42955","Officer Devon Cornwall and Isles of Scilly","9.90","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG2","18392","22274","Team Member Wessex","5.72","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG7","55819","69471","Manager Wessex","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management  Dorset and Somerset - Land and Water West","EA_DDWSX","SG2","18392","22274","Environment Officer Wessex","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG3","22792","27223","Team Member Wessex","2.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG3","22792","27223","Team Member Wessex","2.21","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Biodiversity","EA_DDAFNE","SG6","44477","55631","Senior Officer Environment and Business","1.59","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG6","44477","55631","Senior Specialist Devon Cornwall and Isles of Scilly","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management - Programme","EA_DDWSX","SG6","44477","55631","Team Leader Wessex","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Intergrated Environment Planning","EA_DDIWP","SG6","44477","55631","Senior Advisor Environment and Business","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG4","27572","33869","Officer Devon Cornwall and Isles of Scilly","2.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Flood and Coastal Risk Management Strategy - Flooding and Communities Research","EA_DDSIESS","SG5","34879","42955","Specialist Flood and Coastal Risk Management","3.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG2","18392","22274","Team Member Wessex","6.74","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG3","22792","27223","Team Member Devon Cornwall and Isles of Scilly","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Dorset and Sussex - Hydrology","EA_DDWSX","SG5","34879","42955","Specialist Wessex","0.70","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Fisheries","EA_DDAFNE","SG4","27572","33869","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG6","44477","55631","Senior Advisor Devon Cornwall and Isles of Scilly","4.92","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG2","18392","22274","Team Member Devon Cornwall and Isles of Scilly","1.60","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG5","34879","42955","Advisor Devon Cornwall and Isles of Scilly","2.62","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG4","27572","33869","Officer Wessex","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Central and South West","EA_DDFO","SG4","27572","33869","Team Member Operations National Services","1.00","Property and Asset Management"
